iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PRT,Europe,Portugal,2020-06-09,34885,392,312.143,1485,6,8.714,3421.203,38.444,30.612,145.635,0.588,0.855,65,6.375,394,38.64,,,,,971207,13458,95.247,1.32,13139,1.289,42.093,0.024,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-10,35306,421,344.429,1492,7,8,3462.49,41.288,33.778,146.322,0.686,0.785,70,6.865,417,40.896,,,,,978885,7678,96,0.753,11796,1.157,34.248,0.029,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-11,35600,294,334.143,1495,3,6.857,3491.323,28.833,32.77,146.616,0.294,0.672,70,6.865,415,40.699,,,,,983646,4761,96.467,0.467,10032,0.984,30.023,0.033,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-12,35910,310,331.143,1504,9,7,3521.725,30.402,32.475,147.499,0.883,0.686,73,7.159,440,43.151,,,,,994396,10750,97.521,1.054,9389,0.921,28.353,0.035,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-13,36180,270,315.857,1505,1,5.714,3548.204,26.479,30.976,147.597,0.098,0.56,77,7.551,428,41.974,,,,,1002282,7886,98.295,0.773,8895,0.872,28.161,0.036,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-14,36463,283,301.714,1512,7,5.429,3575.958,27.754,29.589,148.283,0.686,0.532,73,7.159,419,41.092,,,112.121,10.996,1007033,4751,98.761,0.466,8635,0.847,28.62,0.035,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-15,36690,227,313.857,1517,5,5.429,3598.22,22.262,30.78,148.774,0.49,0.532,73,7.159,431,42.269,,,,,1018083,11050,99.844,1.084,8619,0.845,27.462,0.036,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-16,37036,346,307.286,1520,3,5,3632.153,33.933,30.136,149.068,0.294,0.49,71,6.963,423,41.484,,,,,1032750,14667,101.283,1.438,8792,0.862,28.612,0.035,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-17,37336,300,290,1522,2,4.286,3661.574,29.421,28.441,149.264,0.196,0.42,69,6.767,435,42.661,,,,,1047757,15007,102.754,1.472,9839,0.965,33.928,0.029,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-18,37672,336,296,1523,1,4,3694.526,32.952,29.029,149.362,0.098,0.392,67,6.571,416,40.797,,,,,1061377,13620,104.09,1.336,11104,1.089,37.514,0.027,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-19,38089,417,311.286,1524,1,2.857,3735.422,40.896,30.528,149.46,0.098,0.28,67,6.571,422,41.386,,,,,1075971,14594,105.521,1.431,11654,1.143,37.438,0.027,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-20,38464,375,326.286,1527,3,3.143,3772.198,36.777,31.999,149.754,0.294,0.308,70,6.865,422,41.386,,,,,1084949,8978,106.402,0.88,11810,1.158,36.195,0.028,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-21,38841,377,339.714,1528,1,2.286,3809.171,36.973,33.316,149.852,0.098,0.224,69,6.767,407,39.915,,,134.942,13.234,1091542,6593,107.048,0.647,12073,1.184,35.539,0.028,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-22,39133,292,349,1530,2,1.857,3837.808,28.637,34.227,150.048,0.196,0.182,72,7.061,424,41.582,,,,,1103489,11947,108.22,1.172,12201,1.197,34.96,0.029,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-23,39392,259,336.571,1534,4,2,3863.208,25.4,33.008,150.441,0.392,0.196,72,7.061,441,43.249,,,,,1119294,15805,109.77,1.55,12363,1.212,36.732,0.027,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-24,39737,345,343,1540,6,2.571,3897.042,33.834,33.638,151.029,0.588,0.252,73,7.159,429,42.072,,,,,1133102,13808,111.124,1.354,12192,1.196,35.545,0.028,samples tested,69.91,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-25,40104,367,347.429,1543,3,2.857,3933.034,35.992,34.073,151.323,0.294,0.28,67,6.571,436,42.759,,,,,1146556,13454,112.444,1.319,12168,1.193,35.023,0.029,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-26,40415,311,332.286,1549,6,3.571,3963.535,30.5,32.588,151.912,0.588,0.35,67,6.571,457,44.818,,,,,1162294,15738,113.987,1.543,12332,1.209,37.113,0.027,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-27,40866,451,343.143,1555,6,4,4007.764,44.23,33.652,152.5,0.588,0.392,70,6.865,442,43.347,,,,,1172548,10254,114.993,1.006,12514,1.227,36.469,0.027,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-28,41189,323,335.429,1561,6,4.714,4039.441,31.677,32.896,153.089,0.588,0.462,75,7.355,458,44.916,,,127.997,12.553,1178854,6306,115.611,0.618,12473,1.223,37.185,0.027,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-29,41646,457,359,1564,3,4.857,4084.26,44.818,35.207,153.383,0.294,0.476,71,6.963,489,47.957,,,,,1191268,12414,116.829,1.217,12540,1.23,34.93,0.029,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-06-30,41912,266,360,1568,4,4.857,4110.347,26.087,35.306,153.775,0.392,0.476,73,7.159,491,48.153,,,,,1207055,15787,118.377,1.548,12537,1.23,34.825,0.029,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-01,42141,229,343.429,1576,8,5.143,4132.805,22.458,33.68,154.56,0.785,0.504,79,7.748,503,49.33,,,,,1223344,16289,119.974,1.597,12892,1.264,37.539,0.027,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-02,42454,313,335.714,1579,3,5.143,4163.501,30.696,32.924,154.854,0.294,0.504,77,7.551,510,50.016,,,,,1238740,15396,121.484,1.51,13169,1.291,39.227,0.025,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-03,42782,328,338.143,1587,8,5.429,4195.668,32.167,33.162,155.638,0.785,0.532,72,7.061,495,48.545,,,,,1253542,14802,122.936,1.452,13035,1.278,38.549,0.026,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-04,43156,374,327.143,1598,11,6.143,4232.347,36.679,32.083,156.717,1.079,0.602,73,7.159,489,47.957,,,,,1266343,12801,124.191,1.255,13399,1.314,40.958,0.024,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-05,43569,413,340,1605,7,6.286,4272.85,40.503,33.344,157.404,0.686,0.616,73,7.159,504,49.428,,,107.16,10.509,1273340,6997,124.878,0.686,13498,1.324,39.7,0.025,samples tested,72.69,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-06,43897,328,321.571,1614,9,7.143,4305.017,32.167,31.537,158.286,0.883,0.701,74,7.257,513,50.31,,,,,1285465,12125,126.067,1.189,13457,1.32,41.848,0.024,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-07,44129,232,316.714,1620,6,7.429,4327.77,22.752,31.06,158.875,0.588,0.729,76,7.453,511,50.114,,,,,1302003,16538,127.689,1.622,13564,1.33,42.827,0.023,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-08,44416,287,325,1629,9,7.571,4355.916,28.146,31.873,159.757,0.883,0.743,74,7.257,512,50.212,,,,,1319034,17031,129.359,1.67,13670,1.341,42.062,0.024,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-09,44859,443,343.571,1631,2,7.429,4399.361,43.445,33.694,159.954,0.196,0.729,73,7.159,487,47.761,,,,,1334207,15173,130.847,1.488,13638,1.337,39.695,0.025,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-10,45277,418,356.429,1644,13,8.143,4440.355,40.994,34.955,161.229,1.275,0.799,66,6.473,471,46.191,,,,,1349835,15628,132.38,1.533,13756,1.349,38.594,0.026,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-11,45679,402,360.429,1646,2,6.857,4479.78,39.424,35.348,161.425,0.196,0.672,68,6.669,459,45.015,,,,,1361948,12113,133.567,1.188,13658,1.339,37.894,0.026,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-12,46221,542,378.857,1654,8,7,4532.934,53.154,37.155,162.209,0.785,0.686,64,6.277,462,45.309,,,115.098,11.288,1368527,6579,134.213,0.645,13598,1.334,35.892,0.028,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-13,46512,291,373.571,1660,6,6.571,4561.473,28.539,36.636,162.798,0.588,0.644,63,6.178,467,45.799,,,,,1381594,13067,135.494,1.281,13733,1.347,36.761,0.027,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-14,46818,306,384.143,1662,2,6,4591.482,30.01,37.673,162.994,0.196,0.588,69,6.767,472,46.289,,,,,1399703,18109,137.27,1.776,13957,1.369,36.333,0.028,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-15,47051,233,376.429,1668,6,5.571,4614.333,22.851,36.917,163.582,0.588,0.546,68,6.669,478,46.878,,,,,1415779,16076,138.847,1.577,13821,1.355,36.716,0.027,samples tested,71.3,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-16,47426,375,366.714,1676,8,6.429,4651.109,36.777,35.964,164.367,0.785,0.63,72,7.061,476,46.682,,,,,1431240,15461,140.363,1.516,13862,1.359,37.801,0.026,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-17,47765,339,355.429,1679,3,5,4684.355,33.246,34.857,164.661,0.294,0.49,67,6.571,447,43.838,,,,,1447217,15977,141.93,1.567,13912,1.364,39.141,0.026,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-18,48077,312,342.571,1682,3,5.143,4714.954,30.598,33.596,164.955,0.294,0.504,65,6.375,452,44.328,,,,,1459666,12449,143.151,1.221,13960,1.369,40.751,0.025,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-19,48390,313,309.857,1684,2,4.286,4745.65,30.696,30.388,165.151,0.196,0.42,61,5.982,439,43.053,,,99.222,9.731,1467057,7391,143.876,0.725,14076,1.38,45.427,0.022,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-20,48636,246,303.429,1689,5,4.143,4769.775,24.125,29.758,165.642,0.49,0.406,61,5.982,454,44.524,,,,,1480582,13525,145.202,1.326,14141,1.387,46.604,0.021,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-21,48771,135,279,1691,2,4.143,4783.015,13.24,27.362,165.838,0.196,0.406,62,6.08,439,43.053,,,,,1497604,17022,146.871,1.669,13986,1.372,50.129,0.02,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-22,48898,127,263.857,1697,6,4.143,4795.47,12.455,25.877,166.426,0.588,0.406,59,5.786,439,43.053,,,,,1513232,15628,148.404,1.533,13922,1.365,52.763,0.019,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-23,49150,252,246.286,1702,5,3.714,4820.184,24.714,24.153,166.917,0.49,0.364,59,5.786,431,42.269,,,,,1528833,15601,149.934,1.53,13942,1.367,56.609,0.018,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-24,49379,229,230.571,1705,3,3.714,4842.642,22.458,22.612,167.211,0.294,0.364,52,5.1,420,41.19,,,,,1543963,15130,151.418,1.484,13821,1.355,59.942,0.017,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-25,49692,313,230.714,1712,7,4.286,4873.338,30.696,22.626,167.897,0.686,0.42,50,4.904,410,40.209,,,,,1555697,11734,152.569,1.151,13719,1.345,59.463,0.017,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-26,49955,263,223.571,1716,4,4.571,4899.131,25.793,21.926,168.29,0.392,0.448,48,4.707,403,39.523,,,79.378,7.785,1561949,6252,153.182,0.613,13556,1.329,60.634,0.016,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-27,50164,209,218.286,1717,1,4,4919.627,20.497,21.407,168.388,0.098,0.392,45,4.413,414,40.601,,,,,1575150,13201,154.476,1.295,13510,1.325,61.891,0.016,samples tested,71.76,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-28,50299,135,218.286,1719,2,4,4932.867,13.24,21.407,168.584,0.196,0.392,41,4.021,402,39.424,,,,,1591899,16749,156.119,1.643,13471,1.321,61.713,0.016,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-29,50410,111,216,1722,3,3.571,4943.753,10.886,21.183,168.878,0.294,0.35,43,4.217,403,39.523,,,,,1608515,16616,157.748,1.63,13612,1.335,63.019,0.016,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-30,50613,203,209,1725,3,3.286,4963.661,19.908,20.497,169.172,0.294,0.322,42,4.119,403,39.523,,,,,1623017,14502,159.171,1.422,13455,1.32,64.378,0.016,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-07-31,50868,255,212.714,1727,2,3.143,4988.669,25.008,20.861,169.368,0.196,0.308,41,4.021,381,37.365,,,,,1638301,15284,160.67,1.499,13477,1.322,63.357,0.016,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-01,51072,204,197.143,1735,8,3.286,5008.676,20.006,19.334,170.153,0.785,0.322,40,3.923,375,36.777,,,,,1650353,12052,161.852,1.182,13522,1.326,68.59,0.015,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-02,51310,238,193.571,1737,2,3,5032.017,23.341,18.984,170.349,0.196,0.294,41,4.021,378,37.071,,,78.386,7.687,1657370,7017,162.54,0.688,13632,1.337,70.424,0.014,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-03,51463,153,185.571,1738,1,3,5047.022,15.005,18.199,170.447,0.098,0.294,42,4.119,390,38.248,,,,,1671566,14196,163.932,1.392,13774,1.351,74.225,0.013,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-04,51569,106,181.429,1738,0,2.714,5057.417,10.396,17.793,170.447,0,0.266,44,4.315,401,39.326,,,,,1688695,17129,165.612,1.68,13828,1.356,76.217,0.013,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-05,51681,112,181.571,1739,1,2.429,5068.401,10.984,17.807,170.545,0.098,0.238,41,4.021,384,37.659,,,,,1705661,16966,167.276,1.664,13878,1.361,76.433,0.013,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-06,51848,167,176.429,1740,1,2.143,5084.779,16.378,17.303,170.643,0.098,0.21,42,4.119,369,36.188,,,,,1720035,14374,168.685,1.41,13860,1.359,78.559,0.013,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-07,52061,213,170.429,1743,3,2.286,5105.668,20.889,16.714,170.938,0.294,0.224,36,3.531,356,34.913,,,,,1734804,14769,170.134,1.448,13786,1.352,80.89,0.012,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-08,52351,290,182.714,1746,3,1.571,5134.108,28.441,17.919,171.232,0.294,0.154,33,3.236,357,35.011,,,,,1745450,10646,171.178,1.044,13585,1.332,74.351,0.013,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-09,52537,186,175.286,1750,4,1.857,5152.35,18.241,17.19,171.624,0.392,0.182,33,3.236,366,35.894,,,80.37,7.882,1753674,8224,171.984,0.807,13758,1.349,78.489,0.013,samples tested,65.28,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-10,52668,131,172.143,1756,6,2.571,5165.197,12.847,16.882,172.212,0.588,0.252,29,2.844,374,36.679,,,,,1766631,12957,173.255,1.271,13581,1.332,78.894,0.013,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-11,52825,157,179.429,1759,3,3,5180.594,15.397,17.597,172.507,0.294,0.294,35,3.432,365,35.796,,,,,1783491,16860,174.909,1.653,13542,1.328,75.473,0.013,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-12,52945,120,180.571,1761,2,3.143,5192.363,11.769,17.709,172.703,0.196,0.308,40,3.923,367,35.992,,,,,1799518,16027,176.48,1.572,13408,1.315,74.253,0.013,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-13,53223,278,196.429,1764,3,3.429,5219.626,27.264,19.264,172.997,0.294,0.336,39,3.825,358,35.109,,,,,1814022,14504,177.903,1.422,13427,1.317,68.356,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-14,53548,325,212.429,1770,6,3.857,5251.499,31.873,20.833,173.585,0.588,0.378,41,4.021,348,34.129,,,,,1830274,16252,179.497,1.594,13639,1.338,64.205,0.016,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-15,53783,235,204.571,1772,2,3.714,5274.546,23.047,20.062,173.782,0.196,0.364,37,3.629,320,31.383,,,,,1840668,10394,180.516,1.019,13603,1.334,66.495,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-16,53981,198,206.286,1775,3,3.571,5293.964,19.418,20.231,174.076,0.294,0.35,39,3.825,325,31.873,,,59.533,5.838,1848441,7773,181.278,0.762,13538,1.328,65.627,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-17,54102,121,204.857,1778,3,3.143,5305.831,11.867,20.091,174.37,0.294,0.308,39,3.825,336,32.952,,,,,1862504,14063,182.657,1.379,13696,1.343,66.856,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-18,54234,132,201.286,1779,1,2.857,5318.776,12.945,19.74,174.468,0.098,0.28,38,3.727,336,32.952,,,,,1880746,18242,184.446,1.789,13894,1.363,69.026,0.014,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-19,54448,214,214.714,1784,5,3.286,5339.763,20.987,21.057,174.958,0.49,0.322,35,3.432,329,32.265,,,,,1897268,16522,186.067,1.62,13964,1.369,65.035,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-20,54701,253,211.143,1786,2,3.143,5364.575,24.812,20.707,175.155,0.196,0.308,39,3.825,334,32.756,,,,,1911383,14115,187.451,1.384,13909,1.364,65.875,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-21,54992,291,206.286,1788,2,2.571,5393.114,28.539,20.231,175.351,0.196,0.252,41,4.021,321,31.481,,,,,1925957,14574,188.88,1.429,13669,1.341,66.262,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-22,55211,219,204,1792,4,2.857,5414.591,21.478,20.006,175.743,0.392,0.28,42,4.119,316,30.99,,,,,1937163,11206,189.979,1.099,13785,1.352,67.574,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-23,55452,241,210.143,1794,2,2.714,5438.226,23.635,20.609,175.939,0.196,0.266,47,4.609,317,31.088,,,65.487,6.422,1945456,8293,190.793,0.813,13859,1.359,65.95,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-24,55597,145,213.571,1796,2,2.571,5452.447,14.22,20.945,176.135,0.196,0.252,44,4.315,321,31.481,,,,,1959130,13674,192.134,1.341,13804,1.354,64.634,0.015,samples tested,66.2,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
PRT,Europe,Portugal,2020-08-25,55720,123,212.286,1801,5,3.143,5464.509,12.063,20.819,176.626,0.49,0.308,41,4.021,325,31.873,,,,,1976837,17707,193.87,1.737,13727,1.346,64.663,0.015,samples tested,55.09,10196707,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30,,3.39,82.05,0.847
